site_no,dec_long_va,skew,elev_m,slope_deg,tmean_m01_c,ppt_spring_mm,ppt_summer_mm,ppt_winter_mm
06118500,-110.3822889,0.6882703240556651,1497,0.3101728856563568,-4.004899978637695,199.64359664916992,102.90829849243164,47.86729907989502
06120500,-109.8411944,-0.27300154332610077,1274,0.6564280390739441,-3.5546000003814697,194.1245985031128,105.38729858398438,31.636799812316895
06122000,-109.7421444,-0.3684590311119384,1256,1.4228113889694214,-3.4557998180389404,192.22349166870117,103.87129783630371,31.47769832611084
06123030,-109.4605472,0.4023989225740976,1152,0.2155122607946396,-3.4921998977661133,191.0370979309082,102.4174976348877,33.587599754333496
06129000,-108.1553417,-0.3894466197090672,838,3.9246346950531006,-5.467899799346924,178.2518014907837,96.35509872436523,30.11569881439209
06129500,-108.3564444,-1.644938711884541,899,0.19012799859046936,-4.942399978637695,181.66280364990234,97.07460021972656,31.020498275756836
06130500,-107.8891639,-0.5101788808958895,762,0.19012945890426636,-6.524299621582031,179.71879196166992,103.1953010559082,27.930898666381836
06130950,-106.3636222,-0.6455060679506175,713,0.38193318247795105,-8.290800094604492,174.70369911193848,111.96159934997559,26.423599243164062
06131000,-106.3578167,-0.5456967049018149,713,1.068058967590332,-8.290800094604492,174.70369911193848,111.96159934997559,26.423599243164062
06131200,-106.1534528,-1.0527631657052097,701,3.055391550064087,-8.708799362182617,172.29469776153564,118.11749649047852,26.331499099731445
06132000,-106.3562583,0.6683733490218373,617,0.19273890554904935,-9.35669994354248,161.05519676208496,113.57339859008789,27.799400329589844
06137400,-109.8260111,0.07315893880665388,1169,1.445520043373108,-5.394599914550781,228.71879959106445,118.02069854736328,50.909799575805664
06137570,-109.8354167,0.4954692295539938,985,0.8949581980705261,-6.275699615478516,191.2457981109619,105.27899742126465,35.21479892730713
06154400,-108.7140528,-0.07243017213441036,831,0.5372413992881775,-6.8557000160217285,190.01439380645752,102.87269973754883,34.08909893035889
06164623,-108.3200528,-0.6174162537893737,888,0.7709603309631348,-6.406399726867676,193.0795955657959,116.0886001586914,32.51459884643555
06172310,-106.8223167,-0.4238203664993066,636,0.1934195011854172,-9.84779930114746,170.49370193481445,115.21429824829102,31.42940044403076
06175000,-106.3422889,-1.5169019935802597,626,1.9203191995620728,-9.844799995422363,165.52199745178223,114.03559875488281,29.099799156188965
06176500,-105.6802056,-0.42612577654459366,611,0.5786068439483643,-10.643400192260742,170.32119846343994,122.48039817810059,26.967299461364746
06177000,-105.5330972,0.6118824167364653,597,0.4915655553340912,-10.76509952545166,167.07489776611328,118.59369659423828,28.512898445129395
06177400,-105.5860278,0.13295499626436358,772,4.7249884605407715,-8.161700248718262,174.15020179748535,125.90409851074219,25.689799308776855
06177500,-105.5756444,-0.4128464285291893,737,0.5614224076271057,-8.6082000732421875,172.43019771575928,127.00650024414062,26.51749897003174
06177700,-105.4917528,-0.3924716908389172,725,0.5756360292434692,-9.047599792480469,177.95089435577393,128.73670196533203,24.910999298095703
06181000,-105.1928167,-0.04315295167228479,594,1.4813612699508667,-10.808300018310549,178.6621961593628,125.21089935302734,26.458098888397217
06185110,-104.6295194,-0.21816168770678257,580,0.5620707273483276,-10.741899490356444,171.0307970046997,141.36439895629883,26.525999546051025
06185500,-104.4733,0.6127254737405998,577,1.2786649465560913,-10.558099746704102,170.58389472961426,143.1295928955078,26.736999988555908
06193000,-110.5868194,0.20690508920641928,1715,4.716938495635986,-4.959399700164795,242.30079650878906,112.47549819946289,72.29759979248047
06193500,-110.6179583,-0.11701735538716776,1464,7.355696678161621,-3.617299795150757,199.71379280090332,93.92949867248535,49.37969779968262
06194000,-110.6702306,0.6287033749545857,1509,1.89046847820282,-3.785099983215332,217.6122989654541,101.44939994812012,60.666399002075195
06195600,-110.4794694,0.36939191124605414,1348,1.6614131927490234,-2.3808000087738037,195.30569648742676,91.12929725646973,49.7225980758667
06197500,-110.2005417,0.7223226068516296,1511,7.705842018127441,-3.1338000297546387,264.1142997741699,129.5135955810547,81.03009796142578
06200000,-109.9387056,0.1499390801150118,1237,1.2009464502334597,-2.310699939727783,227.59439659118652,95.10199928283691,49.95550060272217
06200500,-110.08705,0.5831504006393814,1675,2.030268907546997,-4.285399913787842,311.0119972229004,144.5355987548828,57.24020004272461
06201000,-109.8452417,0.3452343976204668,1452,5.176353931427002,-3.2969000339508057,221.2573013305664,113.2765998840332,37.01759910583496
06204500,-109.4561306,0.2831356639013337,1268,0.37330904603004456,-2.6552000045776367,221.8839931488037,94.50640106201172,52.341299057006836
06205000,-109.4220556,0.10177205038784368,1205,1.0560390949249268,-3.0615999698638916,210.44199562072754,88.95389938354492,51.312899589538574
06208500,-108.8441056,0.5295001906924632,1051,0.4310184121131897,-3.843799829483032,165.20509910583496,73.45249938964844,36.271498680114746
06211000,-109.2533111,-0.08459892930122817,1297,0.7689452171325684,-2.877699851989746,214.36859893798828,89.71449661254883,44.15099906921387
06211500,-109.2305306,0.4576393608634739,1304,9.955584526062012,-3.0815999507904053,207.05959701538086,87.1841983795166,41.273399353027344
06214500,-108.4680306,-0.17614905575068515,942,0.4310184121131897,-3.2894999980926514,191.6335964202881,91.30939865112305,40.14369869232178
06216000,-108.5336528,1.009474676911262,1225,3.0285532474517822,-4.327899932861328,207.76109504699707,91.74919891357422,41.49049949645996
06216500,-108.3142833,0.8147711978585775,1007,0.5286234617233276,-3.658599853515625,196.77739715576172,94.40569877624512,41.45489978790283
06216900,-108.2903333,1.0390282056650748,957,0.7495531439781189,-3.652999877929687,194.01459312438965,94.81209754943848,38.10819911956787
06217700,-108.5039972,0.2683090452529354,1036,0.6465123891830444,-3.587899923324585,190.58349800109863,91.59099960327148,38.85629940032959
06287000,-107.9188889,-0.2100131600974492,963,1.962517023086548,-2.5924999713897705,209.15559577941895,90.39459609985352,57.79890060424805
06287500,-107.7698278,0.7716082695249614,993,1.7467581033706665,-3.2983999252319336,210.41389656066895,95.62139892578125,52.94969940185547
06288500,-107.5810389,-2.0495477777468323,879,0.830767810344696,-4.404200077056885,170.17329788208008,85.6487979888916,36.70939922332764
06289000,-107.6154083,-0.5937212928658971,1320,0.8218665719032288,-4.526400089263916,251.60309600830078,103.1011962890625,60.11509895324707
06290000,-107.3559,0.5383131948678609,1195,0.5265870094299316,-4.537600040435791,224.51479721069336,97.45800018310547,53.69719886779785
06290500,-107.39455,0.482487533136628,1098,3.822067260742187,-4.625499725341797,215.60750007629395,99.45589828491211,49.17729949951172
06291000,-107.3013833,0.9827151203656708,1056,3.6826281547546382,-4.843299865722656,206.8820972442627,99.85649871826172,49.61549949645996
06291500,-107.5998917,-0.11789061799798004,1276,1.9322715997695925,-4.3592000007629395,234.02909469604492,103.01880073547363,54.88050079345703
06293500,-107.4533944,-0.15299735249122368,933,0.47039157152175903,-4.539000034332275,197.68249893188477,98.80379676818848,52.458699226379395
06294000,-107.5574694,0.6445322363467353,884,0.187209814786911,-4.404099941253662,177.32959747314453,88.65299987792969,38.61129951477051
06294600,-107.2616722,-0.40918851992082034,970,0.9148475527763368,-4.855099678039551,190.44459533691406,99.46889877319336,47.268798828125
06294700,-107.4673472,-0.3066051570942407,822,0.769855260848999,-4.658299922943115,185.86769485473633,98.35519599914551,38.88759803771973
06295000,-106.6913028,0.2731186962544357,765,0,-5.710099697113037,202.60049438476562,100.74299812316895,41.42339897155762
06295100,-106.9679056,-1.0897579396486163,1256,1.0542387962341309,-4.138499736785889,240.0616912841797,118.76129913330078,72.14849853515625
06295113,-106.9903556,-0.8884243706855346,1152,1.4907264709472656,-4.595200061798096,217.71429252624512,106.95269966125488,62.30220031738281
06295250,-106.5698583,0.39557774855452765,916,1.6231567859649658,-4.93720006942749,210.49399757385254,97.97739791870117,44.27899932861328
06296003,-106.4752306,0.7157963593724067,760,5.348620414733887,-5.86359977722168,198.15810012817383,100.56339836120605,39.810699462890625
06296100,-106.1442222,-0.2635278412521617,756,5.8903422355651855,-6.580999851226807,190.8677978515625,97.701995849609375,33.55289936065674
06299500,-107.2343027,-0.5558130458045926,1383,4.20330286026001,-3.617299795150757,258.7823944091797,102.25069808959961,63.838199615478516
06305500,-106.9616083,0.08723022931864695,1129,1.059921383857727,-4.967899799346924,200.6192970275879,89.39729881286621,52.645400047302246
06306300,-106.8359444,-0.7296879159348942,1049,1.2834415435791016,-5.196700096130371,180.39449310302734,85.01559829711914,36.432698249816895
06306950,-106.9155139,-0.5045843086924741,1211,6.142090797424316,-4.170199871063232,230.46199798583984,110.53390121459961,65.57099723815918
06307600,-106.5081667,-0.48882399277618394,956,4.48289680480957,-4.916599750518799,199.13129806518555,94.36059761047363,42.571298599243164
06307740,-106.2550556,-0.01636509720697404,892,1.5861488580703735,-5.266299724578857,205.14689254760742,94.46219825744629,42.109599113464355
06308400,-105.6906083,-0.6117325269177937,758,1.7510156631469729,-6.630699634552002,190.92799758911133,99.08749961853027,32.106099128723145
06309000,-105.8600333,-0.6533173817502553,713,0.1887722611427307,-6.8740997314453125,185.5461940765381,93.92919921875,29.48199844360351
06313000,-106.577264,0.23762443897685104,1405,6.687087059020996,-4.261699676513672,163.408597946167,70.45699882507324,26.606300354003906
06313700,-106.111968,-2.2199644836287153,1211,0.634101390838623,-4.904599666595459,170.01129531860352,81.01079940795898,30.23699951171875
06314500,-106.7803922,0.30189139689699934,1642,7.711572647094727,-2.8385000228881836,220.39689826965332,96.84189987182617,43.32319927215576
06318500,-106.7772735,0.17442643813109243,1584,5.085456371307373,-3.2084999084472656,223.5469970703125,103.64889717102051,40.76029968261719
06323000,-106.8223419,-0.2793279403005479,1421,2.270587682723999,-3.3782999515533447,268.7800979614258,106.92239952087402,69.074798583984375
06323500,-106.5395551,-0.6397317646395265,1243,0.9126712679862976,-4.841099739074707,183.52789878845215,85.88249969482422,36.663198471069336
06324000,-106.0828769,0.19815646900338377,1069,1.6616135835647583,-5.113699913024902,181.0200958251953,87.01109886169434,35.779099464416504
06324500,-105.8783778,0.267048351410154,1024,0.5265887975692749,-4.948299884796143,192.13359832763672,99.16519737243652,33.845499992370605
06325500,-105.3053528,-0.23817284482565804,928,2.822300910949707,-5.30649995803833,196.04619789123535,108.49449729919434,33.41919994354248
06326500,-105.3103306,-0.158513088683914,730,0.47736889123916626,-7.435099601745605,187.89819717407227,107.14689826965332,29.9670991897583
06326600,-104.7610222,-0.5494409852369372,793,0.2155122607946396,-7.868799686431885,192.46249961853027,117.87199783325195,29.63070011138916
06327450,-104.7132667,-1.0050460223690376,632,1.9885088205337524,-8.07450008392334,180.9135971069336,130.01639556884766,26.726099014282227
06327500,-104.7184306,-0.4588497649841668,627,3.0279200077056885,-8.038899421691895,179.80249786376953,129.36139678955078,26.263798713684082
06329200,-104.4300028,-0.4121877821542314,608,0.1910500526428223,-8.748700141906738,178.24289417266846,135.43429946899414,25.375900268554688
06329500,-104.1554111,-0.1391697172413367,575,1.6646432876586914,-9.53439998626709,174.18059921264648,141.71189880371094,31.403099060058594
06329597,-103.7940907,-0.3946431142648127,609,0.3603430390357971,-10.13479995727539,176.97489643096924,150.09349822998047,28.754199504852295
06331000,-103.5729718,-0.4273134318533532,571,0.7733898162841797,-11.371500015258787,168.71129512786865,150.5373992919922,33.42569828033447
06332515,-102.7686286,-1.202386392067089,603,9.767749786376951,-11.052800178527832,197.58690071105957,164.9202995300293,34.6147985458374
06332523,-102.214893,-0.7876894001567367,576,0.7709304690361023,-12.056300163269045,192.92699432373047,162.9497947692871,33.94729995727539
06332770,-102.1076687,-0.2530203885324543,566,1.3434786796569824,-11.779699325561523,203.9927921295166,166.19879913330078,35.2825984954834
06333850,-104.5337222,-0.694396592694376,1062,1.427380084991455,-5.743799686431885,209.62669563293457,124.82060050964355,33.986900329589844
06334000,-104.4096,-0.7760377981012245,1029,2.458540201187134,-5.9653000831604,208.5712947845459,125.96639633178711,32.0241003036499
06334100,-104.7562111,-0.8438083661188498,1091,0.4310184121131897,-5.698699951171875,208.4102954864502,121.6768970489502,35.47489929199219
06334500,-103.9712386,-1.061641245293557,948,1.4104652404785156,-6.685799598693848,203.33649826049805,128.88239669799805,27.37899923324585
06334610,-104.4776861,-0.8878757136434716,1046,1.235902190208435,-6.087299823760986,202.08119773864746,125.58449745178223,31.022099494934082
06335000,-103.9763192,-0.4839044040807403,839,2.8542685508728027,-8.256400108337402,189.3439998626709,125.67719650268555,31.95909881591797
06335500,-103.9175,-1.0155751217504418,823,1.0800859928131104,-8.330499649047852,190.53159713745117,126.76179885864258,32.04649829864502
06336000,-103.5303444,-0.5705713459023829,689,0.3591216206550598,-9.060599327087402,182.2110948562622,142.6176986694336,29.00279998779297
06336500,-104.1837667,-0.4005150887296668,803,0.5328264832496643,-8.47350025177002,187.14479732513428,146.38319778442383,24.083499908447266
06336600,-103.9927057,-0.8612995361666651,726,0.1905381381511688,-8.736800193786621,182.49679851531982,152.39029693603516,29.339499473571777
06337000,-103.2526667,-0.7366292911667727,590,0.7707061171531677,-10.084199905395508,194.25719451904297,156.1291961669922,29.572199821472168
06338490,-101.4309953,0.2817539526847441,513,3.159676313400269,-11.573800086975098,207.8567008972168,170.9537010192871,35.40559959411621
06339100,-102.7699074,-1.5185972642544372,658,1.8998428583145144,-9.72849941253662,197.0279998779297,160.94439697265625,31.93549919128418
06339490,-102.0518349,-0.35876885939252207,596,4.11713171005249,-10.597999572753906,201.14519500732422,163.3859977722168,30.065699577331543
06339500,-102.0599856,-0.6269399929066455,567,0.19051621854305267,-10.967000007629396,202.12789916992188,164.15699768066406,30.248899459838867
06340200,-101.6601589,-1.287093768862658,603,1.6337302923202517,-10.717999458312988,205.54529571533203,178.13289642333984,35.035099029541016
06340500,-101.6221093,-0.48999705673822225,527,0.7705184817314148,-11.282899856567385,203.38839721679688,174.9326934814453,35.66589832305908
06341400,-100.9212544,0.4484191774986785,553,0.9722066521644592,-11.90839958190918,202.1050910949707,168.24989318847656,38.90579891204834
06341800,-100.7896389,-0.5183544489338204,539,1.7819429636001587,-11.477999687194824,202.44059371948242,174.98109817504883,39.161099433898926
06342100,-101.2518153,-0.19049876436157,614,2.54684066772461,-11.046299934387209,216.91089630126953,179.7418975830078,39.62679862976074
06342450,-100.813828,-1.0030075656592743,518,0.5325690507888794,-10.89459991455078,203.90120124816895,184.35149765014648,38.92379856109619
06343000,-102.9485116,-0.7755715572180135,746,2.05245304107666,-9.303299903869627,197.29909324645996,155.97729873657227,31.406599044799805
06344600,-103.0533527,-1.2553328247840143,768,1.2928601503372192,-9.174200057983398,194.87569999694824,164.14879608154297,30.94369888305664
06345000,-102.6240699,-0.4883703123450674,709,1.9737095832824707,-9.541299819946287,200.95530128479004,157.2016944885254,30.305198669433594
06345500,-102.3083333,-0.34003943978815204,662,0.480010986328125,-9.835399627685549,203.2661952972412,162.1363983154297,31.177498817443848
06347000,-101.6454228,-0.18839218013641448,597,1.7991933558779948e-14,-10.315899848937988,206.7282943725586,168.4666976928711,34.71939945220947
06347500,-101.4673665,-0.3362206610932142,576,1.4589933156967163,-10.455699920654297,212.9940948486328,175.40620040893555,33.460899353027344
06349000,-100.9745789,-0.6401254360814245,504,1.6120861768722534,-10.768199920654297,202.13409614562988,179.2257957458496,36.076499938964844
06349500,-100.6573459,-0.7381043137728088,505,0.4310184121131897,-10.889399528503418,205.8968906402588,188.66739654541016,41.19779872894287
06349600,-100.734102,-1.1329567779595098,505,1.2670730352401731,-10.812399864196776,203.07159233093262,186.05789947509766,38.790499687194824
06350000,-102.5518303,-0.8884950156793769,745,1.6814334392547607,-9.325200080871582,201.5990982055664,150.55289840698242,29.82179832458496
06351000,-102.0420978,-0.7928139816209373,690,1.1952176094055176,-9.581500053405762,208.3502960205078,166.78459930419922,33.07789993286133
06351200,-101.3332835,-0.11323340609601516,572,1.1206703186035156,-10.102399826049805,203.79179763793945,162.33819580078125,33.11069965362549
06351680,-102.996276,-0.9194777900399426,826,0.4310184121131897,-8.577899932861328,202.22249603271484,141.41790008544922,29.016798973083496
06352000,-102.4757133,-0.43573109895137,757,0.8361924886703491,-8.745399475097656,200.63639450073242,146.89799880981445,30.594999313354492
06352500,-101.8323613,-0.1387539121678345,660,3.565110921859741,-9.326700210571287,209.86919593811035,167.08340072631836,30.870898246765137
06353000,-101.333742,-0.3461950334619739,579,2.544443774871608e-14,-9.975099563598633,205.18049430847168,162.70019912719727,32.91989994049072
06353500,-101.0042996,-1.8668390106998365,523,0.18854495882987976,-10.479799270629885,209.57740020751953,177.206298828125,34.71389865875244
06354000,-100.9344444,-0.3652698571822405,512,0.8953381180763245,-10.57759952545166,211.7862033843994,183.9110984802246,35.019598960876465
06354500,-100.2331695,-0.3600456881409034,518,0.3090662360191345,-11.122499465942385,208.23369216918945,181.1417007446289,36.094200134277344
06354580,-100.2526914,-0.03016641392709594,516,0.9157260060310364,-11.122499465942385,208.23369216918945,181.1417007446289,36.094200134277344
06354860,-100.1081745,-1.251062165627626,507,1.411291241645813,-10.303199768066406,211.5017967224121,175.89819717407227,32.72059917449951
06354882,-100.5593015,-1.579390560029248,514,0.3743082582950592,-10.061699867248535,207.47089767456055,166.1084976196289,31.247499465942383
06355000,-103.119617,-0.7977191904762144,815,1.2372151613235474,-8.23330020904541,201.59160041809082,140.08889770507812,29.27509880065918
06355500,-102.3623795,-0.3626924729297305,705,4.330496311187744,-8.136899948120117,203.69599723815918,150.7066993713379,30.484498977661133
06356000,-103.5443583,-0.6539774535257447,870,0.6105930805206299,-7.439899921417236,180.83319664001465,111.57769775390625,28.589599609375
06356500,-102.6433259,0.1598524649801061,740,0.7717699408531189,-7.996399879455566,207.77909660339355,144.4545021057129,31.18069839477539
06358000,-100.639303,0.11107042827810448,489,3.320525884628296,-10.097899436950684,206.4068946838379,164.46359634399414,31.721599578857422
06358500,-100.4737485,-0.07204584517898868,490,1.272221887435804e-14,-9.637800216674805,198.62159252166748,157.0203971862793,25.545799732208252
06359000,-102.558772,-0.0356009216014228,747,1.927385091781616,-7.502399921417236,235.81839561462402,141.32009506225586,39.91909980773926
06359500,-102.1565472,-0.22487337406556368,685,0.37204915285110474,-7.781999588012695,231.54219436645508,153.62549591064453,35.75580024719238
06360500,-100.8429214,-0.5975326378756588,511,1.116780400276184,-9.27199935913086,221.02519416809082,156.28129959106445,35.712900161743164
06361000,-100.6133889,-0.2403125808810095,491,1.272221887435804e-14,-9.571499824523926,213.2761936187744,160.50919723510742,33.54790019989014
06400875,-103.2265866,-0.7551396067937479,1015,1.907766342163086,-3.686899900436402,228.6764965057373,126.51479721069336,34.083099365234375
06406000,-103.1960211,-0.04632244270547141,1004,1.723586082458496,-3.5381999015808105,237.19619750976562,158.3952980041504,25.53439998626709
06425720,-105.3883998,0.3507493005771888,1386,0.3557490110397339,-4.437399864196777,199.69219970703125,94.70989799499512,35.73859882354736
06436190,-103.5719867,-0.12054819296586096,970,1.4989336729049685,-4.128200054168701,269.85549545288086,132.07959747314453,49.85599994659424
06436198,-103.4807452,-0.05446045886226246,870,0.878449022769928,-5.125899791717529,247.10139846801758,126.6201000213623,39.03749942779541
06436700,-103.68992,-0.3395624488188547,880,3.304915428161621,-5.363100051879883,232.09399604797363,126.95759963989258,35.85129928588867
06437500,-103.2759863,-0.9926717261817428,850,0.8619880676269531,-4.916500091552734,246.77819633483887,126.47249794006348,36.96779918670654
06439000,-102.0534948,-0.8319072015114529,671,6.759482383728027,-6.878200054168701,236.16139602661133,138.1911964416504,37.646199226379395
06440000,-100.3679114,-0.23197583608897607,434,2.083775758743286,-7.608899593353272,230.46649169921875,149.37079620361328,33.710899353027344
06440200,-101.767229,0.3806873236645112,686,0.1834592968225479,-5.256899833679199,238.6215934753418,131.05999946594238,37.29889965057373
06441000,-101.1608623,-0.5698974979265459,568,1.7184996604919434,-6.111199855804443,245.04539489746094,146.02529907226562,33.6019983291626
06441110,-100.7265279,-1.360549900833967,490,1.2420945167541504,-6.903800010681152,220.812894821167,145.4385986328125,35.11189937591553
06441500,-100.3843003,-0.3979319164782099,440,0.5244274735450745,-7.5239996910095215,233.53099632263184,151.47610092163086,34.87489891052246
06442000,-99.9142868,-0.16635761815233394,494,1.063515543937683,-8.263400077819824,251.6625919342041,169.0839958190918,39.57740020751953
06442500,-99.8761727,-1.0002209226197878,509,2.9637672901153564,-6.753799915313721,258.4218997955322,173.6589012145996,38.73699951171875
06442718,-99.3814387,-1.6330606445147176,444,2.081575632095337,-7.821399688720703,259.6811943054199,194.77639770507812,38.115299224853516
06444000,-103.4177778,0.2329884687720938,1116,0.5815287232398987,-3.206899881362915,259.3803901672363,148.16259765625,38.769399642944336
06445685,-102.8357327,-0.23556341193775923,927,0.3547695279121399,-4.019700050354004,233.62709426879883,138.67529678344727,38.85279846191406
06445980,-102.6833116,0.47533309694605685,921,0.18183887004852295,-4.009200096130371,236.27459716796875,142.60539627075195,41.01529884338379
06446000,-102.8273511,-0.30974138132827317,874,1.8833320140838623,-4.131899833679199,229.22229385375977,137.6616973876953,40.0630989074707
06446100,-102.3583815,-0.3131064639847942,975,0.2155122607946396,-4.212599754333496,251.63729667663574,149.64929962158203,39.05270004272461
06446500,-101.9326516,-0.5867305427311891,701,0.4562909603118897,-4.401599884033203,260.5974006652832,137.70399856567383,36.8243989944458
06446700,-101.7985923,0.5453091164242079,760,0.9109983444213868,-4.38129997253418,261.706090927124,149.3239974975586,39.794798851013184
06447000,-101.5248665,-0.2746164145452218,648,1.9388790130615232,-5.124000072479248,261.5945987701416,147.2514991760254,40.99239921569824
06447230,-101.2279205,-0.5147904975179333,625,0.6465123891830444,-5.160399913787842,256.55089378356934,150.02959823608398,39.14639854431152
06447450,-100.6850534,-0.08961230704341716,542,0.2155122607946396,-5.9604997634887695,257.05439949035645,159.9766960144043,38.99449920654297
06447500,-101.6327322,0.5009498049647891,931,0.452568918466568,-4.352799892425537,266.34218978881836,161.17749404907227,39.08439826965332
06448000,-101.60387,-1.094622427056427,923,2.544443774871608e-14,-4.2251996994018555,268.6809959411621,162.51929473876953,39.64729881286621
06452000,-99.5564948,0.11834873371022686,419,0.9866198301315308,-7.465799808502197,276.36699295043945,189.61370086669922,41.27669906616211
06452320,-98.9706446,0.2643738543458149,418,2.2289185523986816,-6.6738996505737305,290.2157917022705,216.5574951171875,45.097299575805664
06453000,-98.5534157,1.5474273800417075,379,8.188179016113281,-5.898799896240234,293.57389640808105,206.55149841308594,47.84340000152588
06453255,-98.1063243,-0.8147450463716975,395,0.9017130732536316,-6.256999969482422,307.44469451904297,229.5940933227539,51.60669994354248
06453500,-98.8405556,-0.7274722601716126,496,1.5792096853256226,-5.741299629211426,316.19990158081055,233.8011932373047,47.70269966125488
06453600,-98.1753972,-0.4946174900170629,379,1.2248455286026,-5.983500003814697,307.8823928833008,230.21189880371094,50.46529960632324
06459200,-101.0711111,0.6239402532239523,907,0.29038581252098083,-3.7757999897003174,300.6506996154785,186.61309432983398,39.571898460388184
06462500,-99.86404,0.5490253413231367,621,1.063447117805481,-5.241399765014648,301.72699546813965,205.17179489135742,40.07639980316162
06463500,-99.6794472,0.5393623796578894,609,2.0788633823394775,-5.248600006103516,303.5467948913574,208.07450103759766,41.252699851989746
06464100,-100.1070671,0.07220745346300524,677,0.6951409578323364,-4.832799911499023,291.5804901123047,189.45489501953125,41.08219909667969
06464500,-99.780921,0.04530705125481717,629,1.3360849618911743,-4.938899993896484,305.4040946960449,206.8114013671875,38.75809955596924
06464900,-99.0969444,-0.25719982698105026,515,0.5205250382423401,-5.63100004196167,308.933895111084,224.09329223632812,46.33769989013672
06465000,-98.6517525,0.45145764486526513,475,4.683110237121582,-5.741699695587158,277.46270179748535,220.63040161132812,35.93359851837158
06465500,-98.2227778,2.5022945854558576,401,1.272221887435804e-14,-5.792900085449219,308.4511947631836,229.95919799804688,50.837799072265625
06466400,-97.8780722,0.16325796001942436,421,1.988375663757324,-6.024399757385254,321.45749282836914,239.19719696044922,54.18389892578125
06466500,-97.9225,0.01857216570664435,379,0.7681542038917542,-6.066099643707275,312.093994140625,234.1053009033203,51.334397315979004
06467500,-97.3939586,0.2261818377779349,354,5.166484355926514,-7.0169997215271,318.04729080200195,236.82459259033203,56.223599433898926
06467600,-99.8295278,-1.433165991324447,491,0.1917291283607483,-13.04640007019043,205.46369743347168,187.14839553833008,39.17649745941162
06468170,-98.862885,-0.958662514268882,447,0.7198740839958191,-13.187799453735352,205.66490173339844,208.40989685058594,41.80169868469238
06468250,-98.7976057,-0.728361898664587,439,0.19111670553684235,-13.092700004577637,206.59219551086426,211.22089767456055,41.02639961242676
06469400,-98.9690423,-1.2661934445957843,460,0.35944053530693054,-12.638699531555176,205.95249938964844,210.97679901123047,39.53549766540527
06469500,-98.918998,-0.679047279057186,451,2.729201316833496,-12.557899475097656,210.23149490356445,209.9129981994629,39.805100440979004
06470000,-98.6816667,0.08222267010397416,421,0.189878448843956,-12.592100143432615,227.0793914794922,210.87749862670898,37.51619911193848
06470800,-98.0717809,-0.642300885163663,397,0.7796514630317688,-12.082499504089355,251.9218921661377,215.21239852905273,45.43969917297363
06471200,-98.4526004,-0.3712571962653613,421,1.967613220214844,-11.552000045776367,247.4213981628418,205.02459335327148,45.486799240112305
06472000,-98.3914819,-0.4126396668304349,389,3.617809534072876,-11.03909969329834,252.11909866333008,195.60639190673828,40.867698669433594
06473000,-98.480927,-0.2554974022754189,382,1.3976274728775024,-10.774799346923828,256.2467975616455,201.6449966430664,43.016398429870605
06473500,-98.737601,0.16312236211256462,404,0.4663642942905426,-10.708499908447266,255.75039291381836,197.00519561767578,43.6235990524292
06473700,-98.5156502,-0.07078476933694923,384,1.3967297077178955,-10.62809944152832,257.5814018249512,202.5561981201172,42.88849925994873
06474000,-98.5862077,-0.44738043782402026,399,1.1013468503952026,-10.4375,264.0580997467041,204.93439865112305,45.778199195861816
06474300,-98.7039874,-0.27449282398734126,403,0.2155122607946396,-10.337599754333496,262.523494720459,200.52369689941406,44.23859977722168
06475000,-98.4720386,-0.3090369312978928,380,1.1044049263000488,-10.592199325561523,259.5072937011719,203.9329948425293,43.01819896697998
06476000,-98.199257,-0.10036891114015888,376,1.0517168045043943,-9.197400093078612,264.7131938934326,202.52389907836914,45.49859809875488
06476500,-98.4353686,-1.081231329769654,405,1.344560146331787,-8.648499488830566,281.4932918548584,207.08489608764648,46.19279861450195
06477000,-98.070916,-0.12352276164566636,371,0.6318286061286926,-8.3451995849609375,289.2893924713135,212.60958862304688,44.50389766693115
06477150,-97.909242,-0.42487747685611527,379,2.647829055786133,-7.984099864959717,293.57089042663574,217.14659118652344,50.94770050048828
06477500,-98.2456658,-0.8937169103456233,398,1.0664925575256348,-8.07509994506836,289.8469924926758,213.88279724121094,48.67829990386963
06478000,-97.9192403,0.3353857899263785,367,0.731320858001709,-7.96429967880249,295.9290943145752,221.33319091796875,51.19799995422363
06478052,-97.9863526,-1.3150798240927613,393,1.6226472854614258,-7.908299922943115,295.11229515075684,218.47509765625,51.733699798583984
06478390,-97.6040191,-0.49957857906446945,374,6.781337738037109,-7.839599609375,299.4113960266113,234.91019439697266,51.14849853515625
06478500,-97.635622,-0.155984245408766,358,0.4310184121131897,-7.303400039672852,290.8820991516113,227.59539794921875,51.81869983673096
06478513,-97.3697806,0.1154572288907136,354,1.1884489059448242,-6.990299701690674,315.2188949584961,236.560791015625,54.59309768676758
06478540,-97.3690086,-0.5792241386742908,461,0.8619880676269531,-9.027400016784668,298.70409202575684,241.0240936279297,48.25659942626953
06478690,-97.2051972,-0.6749986953349131,410,0.5584905743598938,-8.478499412536621,308.8781929016113,228.92709350585938,52.45189952850342
06479159,-97.2520284,-0.5710314882528192,553,0.30407169461250305,-11.379799842834473,254.76419639587402,228.78820037841797,51.10260009765625
06479215,-97.1861904,-0.2640790632764991,545,0.3719763159751892,-11.26669979095459,261.8104019165039,230.23819732666016,52.02029991149902
