agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd,data_type_cd,parm_cd,stat_cd,ts_id,loc_web_ds,medium_grp_cd,parm_grp_cd,srs_id,access_cd,begin_date,end_date,count_nu,n_obs,n_missing,n_zero,n_non_missing,n_missing_or_zero,n_non_missing_and_non_zero
USGS,08085500,"Clear Fk Brazos Rv at Ft Griffin, TX",ST,32.93297778,-99.2153889,H,NAD83,1164.39,0.24,NAVD88,12060104,pk,NA,NA,0,NA,wat,NA,0,0,1924-05-28,2024-05-07,101,NA,NA,NA,NA,NA,NA
USGS,08086290,"Big Sandy Ck abv Breckenridge, TX",ST,32.64845613,-99.0045146,F,NAD83,1180.93,0.18,NAVD88,12060105,pk,NA,NA,0,NA,wat,NA,0,0,1962-06-10,2024-03-07,63,NA,NA,NA,NA,NA,NA
USGS,08086500,"Hubbard Ck nr Breckenridge, TX",ST,32.8370625,-98.9481246,F,NAD83,1092.48,0.13,NAVD88,12060105,pk,NA,NA,0,NA,wat,NA,0,0,1955-05-20,2024-06-12,41,NA,NA,NA,NA,NA,NA
USGS,08088000,"Brazos Rv nr South Bend, TX",ST,33.02428377,-98.6439481,F,NAD83,1002.98,0.1,NGVD29,12060201,pk,NA,NA,0,NA,wat,NA,0,0,1939-06-21,2024-06-14,86,NA,NA,NA,NA,NA,NA
USGS,08088610,"Brazos Rv nr Graford, TX",ST,32.85817854,-98.411719,F,NAD83,800.29,1.5,NAVD88,12060201,pk,NA,NA,0,NA,wat,NA,0,0,1990-04-26,2024-06-12,35,NA,NA,NA,NA,NA,NA
USGS,08089000,"Brazos Rv nr Palo Pinto, TX",ST,32.8626236,-98.3025492,F,NAD83,828.86,0.23,NAVD88,12060201,pk,NA,NA,0,NA,wat,NA,0,0,1924-09-22,2024-04-30,101,NA,NA,NA,NA,NA,NA
USGS,08090500,"Palo Pinto Ck nr Santo, TX",ST,32.630964,-98.1808781,F,NAD83,762.63,0.1,NGVD29,12060201,pk,NA,NA,0,NA,wat,NA,0,0,1925-05-07,1976-05-25,27,NA,NA,NA,NA,NA,NA
USGS,08090800,"Brazos Rv nr Dennis, TX",ST,32.61568907,-97.9258703,F,NAD83,698.18,0.24,NAVD88,12060201,pk,NA,NA,0,NA,wat,NA,0,0,1969-05-08,2024-05-02,56,NA,NA,NA,NA,NA,NA
USGS,08091000,"Brazos Rv nr Glen Rose, TX",ST,32.25903188,-97.7025268,S,NAD83,560.86,0.23,NAVD88,12060202,pk,NA,NA,0,NA,wat,NA,0,0,1923-10-17,2023-10-28,101,NA,NA,NA,NA,NA,NA
USGS,08091750,"Comanche Ck nr Glen Rose, TX",ST,32.2701423,-97.7325278,F,NAD83,599,0.1,NGVD29,12060202,pk,NA,NA,0,NA,wat,NA,0,0,1973-10-12,2006-05-06,33,NA,NA,NA,NA,NA,NA
USGS,08092000,"Nolan Rv at Blum, TX",ST,32.15070534,-97.402794,F,NAD83,551.6,0.23,NAVD88,12060202,pk,NA,NA,0,NA,wat,NA,0,0,1925-05-09,2024-05-05,77,NA,NA,NA,NA,NA,NA
USGS,08093100,"Brazos Rv nr Aquilla, TX",ST,31.8123822,-97.2977882,F,NAD83,401.66,0.58,NAVD88,12060202,pk,NA,NA,0,NA,wat,NA,0,0,1939-06-19,2024-05-31,85,NA,NA,NA,NA,NA,NA
USGS,08093360,"Aquilla Ck abv Aquilla, TX",ST,31.8954362,-97.2030634,F,NAD83,479.15,0.24,NAVD88,12060202,pk,NA,NA,0,NA,wat,NA,0,0,1980-05-15,2024-05-08,27,NA,NA,NA,NA,NA,NA
USGS,08093700,"N Bosque Rv at Stephenville, TX",ST,32.2156959,-98.1989298,F,NAD83,1223.6,0.1,NGVD29,12060204,pk,NA,NA,0,NA,wat,NA,0,0,1952-05-23,1979-05-03,23,NA,NA,NA,NA,NA,NA
USGS,08094500,"Green Ck nr Alexander, TX",ST,32.074033,-98.2297629,F,NAD83,1172,0.1,NGVD29,12060204,pk,NA,NA,0,NA,wat,NA,0,0,1952-05-23,1973-04-23,20,NA,NA,NA,NA,NA,NA
USGS,08094800,"N Bosque Rv at Hico, TX",ST,31.9765366,-98.032812,F,NAD83,977.41,0.23,NAVD88,12060204,pk,NA,NA,0,NA,wat,NA,0,0,1952-05-23,2024-05-31,64,NA,NA,NA,NA,NA,NA
USGS,08095000,"N Bosque Rv nr Clifton, TX",ST,31.785991,-97.5680748,F,NAD83,605.11,0.24,NAVD88,12060204,pk,NA,NA,0,NA,wat,NA,0,0,1922-05-09,2024-05-05,102,NA,NA,NA,NA,NA,NA
USGS,08095200,"N Bosque Rv at Valley Mills, TX",ST,31.66960575,-97.4694602,F,NAD83,524.23,0.24,NAVD88,12060204,pk,NA,NA,0,NA,wat,NA,0,0,NA,2024-05-05,68,NA,NA,NA,NA,NA,NA
USGS,08095600,"Bosque Rv nr Waco, TX",ST,31.60127597,-97.1936165,F,NAD83,365.44,0.1,NGVD29,12060203,pk,NA,NA,0,NA,wat,NA,0,0,1916-04-02,1982-03-24,27,NA,NA,NA,NA,NA,NA
USGS,08096500,"Brazos Rv at Waco, TX",ST,31.53600056,-97.0733325,F,NAD83,349.39,0.19,NAVD88,12060202,pk,NA,NA,0,NA,wat,NA,0,0,1885-05-28,2024-05-31,127,NA,NA,NA,NA,NA,NA
USGS,08097000,"Cow Bayou at FM 2643 nr Mooreville, TX",ST,31.3127111,-97.1384222,5,NAD83,0,0.1,NAVD88,12070101,pk,NA,NA,0,NA,wat,NA,0,0,1955-04-09,1974-10-31,21,NA,NA,NA,NA,NA,NA
USGS,08098290,"Brazos Rv nr Highbank, TX",ST,31.13407098,-96.8249826,F,NAD83,279.44,0.23,NAVD88,12070101,pk,NA,NA,0,NA,wat,NA,0,0,1966-04-26,2024-05-03,59,NA,NA,NA,NA,NA,NA
USGS,08099100,"Leon Rv nr De Leon, TX",ST,32.1737502,-98.5331058,F,NAD83,1210.48,0.35,NAVD88,12070201,pk,NA,NA,0,NA,wat,NA,0,0,1961-06-18,2024-05-31,63,NA,NA,NA,NA,NA,NA
USGS,08099300,"Sabana Rv nr De Leon, TX",ST,32.11402957,-98.6056067,F,NAD83,1209.62,0.25,NAVD88,12070201,pk,NA,NA,0,NA,wat,NA,0,0,1961-07-09,2024-05-31,63,NA,NA,NA,NA,NA,NA
USGS,08099500,"Leon Rv nr Hasse, TX",ST,31.9579235,-98.4592116,F,NAD83,1115.11,0.24,NAVD88,12070201,pk,NA,NA,0,NA,wat,NA,0,0,1939-06-20,2023-10-25,70,NA,NA,NA,NA,NA,NA
USGS,08100000,"Leon Rv nr Hamilton, TX",ST,31.78877645,-98.1214319,F,NAD83,955.38,0.2,NAVD88,12070201,pk,NA,NA,0,NA,wat,NA,0,0,NA,2024-05-05,74,NA,NA,NA,NA,NA,NA
USGS,08100500,"Leon Rv at Gatesville, TX",ST,31.4347222,-97.7583333,5,NAD83,723.82,0.24,NAVD88,12070201,pk,NA,NA,0,NA,wat,NA,0,0,NA,2024-05-05,75,NA,NA,NA,NA,NA,NA
USGS,08103800,"Lampasas Rv nr Kempner, TX",ST,31.0793403,-98.0166919,F,NAD83,828.54,0.18,NAVD88,12070203,pk,NA,NA,0,NA,wat,NA,0,0,NA,2024-05-05,65,NA,NA,NA,NA,NA,NA
USGS,08104100,"Lampasas Rv nr Belton, TX",ST,31.0018485,-97.4925088,F,NAD83,478.52,0.23,NAVD88,12070203,pk,NA,NA,0,NA,wat,NA,0,0,NA,2024-06-12,54,NA,NA,NA,NA,NA,NA
USGS,08104500,"Little Rv nr Little River, TX",ST,30.9665723,-97.346113,F,NAD83,400.16,0.22,NAVD88,12070204,pk,NA,NA,0,NA,wat,NA,0,0,NA,2024-05-17,69,NA,NA,NA,NA,NA,NA
USGS,08110325,"Navasota Rv abv Groesbeck, TX",ST,31.57434158,-96.5208295,F,NAD83,396.61,0.21,NAVD88,12070103,pk,NA,NA,0,NA,wat,NA,0,0,1910-01-01,2024-05-31,48,NA,NA,NA,NA,NA,NA
USGS,08119500,"Colorado Rv at Hwy 350 nr Ira, TX",ST,32.53915278,-101.0552222,1,NAD83,2136.81,0.04,NAVD88,12080002,pk,NA,NA,0,NA,wat,NA,0,0,1948-07-06,2024-09-04,44,NA,NA,NA,NA,NA,NA
USGS,08120700,"Colorado Rv nr Cuthbert, TX",ST,32.47733745,-100.9498382,F,NAD83,2073.49,0.1,NGVD29,12080002,pk,NA,NA,0,NA,wat,NA,0,0,1966-04-29,2002-05-05,37,NA,NA,NA,NA,NA,NA
USGS,08121000,"Colorado Rv at Colorado City, TX",ST,32.39261865,-100.8787246,F,NAD83,2030.79,0.23,NAVD88,12080002,pk,NA,NA,0,NA,wat,NA,0,0,1924-05-14,2024-09-05,81,NA,NA,NA,NA,NA,NA
USGS,08123650,"Beals Ck abv Big Spring, TX",ST,32.25039797,-101.4909581,F,NAD83,2400.02,0.1,NGVD29,12080007,pk,NA,NA,0,NA,wat,NA,0,0,1959-07-12,1979-07-19,21,NA,NA,NA,NA,NA,NA
USGS,08123850,"Colorado Rv abv Silver, TX",ST,32.05374399,-100.762052,F,NAD83,1903.43,0.26,NAVD88,12080008,pk,NA,NA,0,NA,wat,NA,0,0,1968-05-10,2024-09-06,57,NA,NA,NA,NA,NA,NA
USGS,08124000,"Colorado Rv at Robert Lee, TX",ST,31.88542168,-100.4806543,F,NAD83,1772.21,0.24,NAVD88,12080008,pk,NA,NA,0,NA,wat,NA,0,0,1924-04-25,2024-09-03,78,NA,NA,NA,NA,NA,NA
USGS,08129300,"Spring Ck abv Tankersley, TX",ST,31.33016396,-100.6403767,F,NAD83,1964.88,0.2,NAVD88,12090102,pk,NA,NA,0,NA,wat,NA,0,0,1959-10-03,2024-09-03,63,NA,NA,NA,NA,NA,NA
USGS,08132500,"S Concho Rv at San Angelo, TX",ST,31.44599499,-100.4253701,F,NAD83,1802.94,0.1,NGVD29,12090102,pk,NA,NA,0,NA,wat,NA,0,0,1932-05-10,1953-10-04,23,NA,NA,NA,NA,NA,NA
USGS,08136000,"Concho Rv at San Angelo, TX",ST,31.454606,-100.4106474,F,NAD83,1777.1,0.22,NAVD88,12090105,pk,NA,NA,0,NA,wat,NA,0,0,1906-08-06,2023-07-01,109,NA,NA,NA,NA,NA,NA
USGS,08136500,"Concho Rv at Paint Rock, TX",ST,31.5159908,-99.9195226,F,NAD83,1574.58,0.36,NAVD88,12090105,pk,NA,NA,0,NA,wat,NA,0,0,1882-01-01,2024-09-03,111,NA,NA,NA,NA,NA,NA
USGS,08136700,"Colorado Rv nr Stacy, TX",ST,31.49376898,-99.5739532,F,NAD83,1394.38,0.25,NAVD88,12090106,pk,NA,NA,0,NA,wat,NA,0,0,1936-09-18,2024-05-05,57,NA,NA,NA,NA,NA,NA
USGS,08137500,"Mukewater Ck at Trickham, TX",ST,31.59015545,-99.2269973,F,NAD83,1394.54,0.1,NGVD29,12090106,pk,NA,NA,0,NA,wat,NA,0,0,1951-05-22,1973-04-23,23,NA,NA,NA,NA,NA,NA
USGS,08138000,"Colorado Rv at Winchell, TX",ST,31.46793807,-99.1622726,F,NAD83,1264.86,0.1,NGVD29,12090106,pk,NA,NA,0,NA,wat,NA,0,0,1924-04-27,2011-01-21,82,NA,NA,NA,NA,NA,NA
USGS,08139500,"Deep Ck nr Mercury, TX",ST,31.4023842,-99.1217161,F,NAD83,1325.64,0.1,NGVD29,12090106,pk,NA,NA,0,NA,wat,NA,0,0,1938-07-23,1973-09-06,21,NA,NA,NA,NA,NA,NA
USGS,08140500,"Dry Prong Deep Ck nr Mercury, TX",ST,31.40266186,-99.1372719,F,NAD83,1339.02,0.1,NGVD29,12090106,pk,NA,NA,0,NA,wat,NA,0,0,1952-04-18,1971-08-01,20,NA,NA,NA,NA,NA,NA
USGS,08141500,"Hords Ck nr Valera, TX",ST,31.83431205,-99.5347911,F,NAD83,1826.72,0.1,NGVD29,12090108,pk,NA,NA,0,NA,wat,NA,0,0,1948-07-31,1990-04-26,43,NA,NA,NA,NA,NA,NA
USGS,08142000,"Hords Ck nr Coleman, TX",ST,31.84666667,-99.4246944,1,NAD83,1676.81,0.24,NAVD88,12090108,pk,NA,NA,0,NA,wat,NA,0,0,1941-06-26,2024-09-03,55,NA,NA,NA,NA,NA,NA
USGS,08143500,"Pecan Bayou at Brownwood, TX",ST,31.7364,-98.9754889,5,NAD83,1313.71,0.08,NAVD88,12090107,pk,NA,NA,0,NA,wat,NA,0,0,1918-05-18,2024-09-24,66,NA,NA,NA,NA,NA,NA
USGS,08143600,"Pecan Bayou nr Mullin, TX",ST,31.5173861,-98.740603,F,NAD83,1198.02,0.22,NAVD88,12090107,pk,NA,NA,0,NA,wat,NA,0,0,1968-01-23,2024-05-04,57,NA,NA,NA,NA,NA,NA
USGS,08144600,"San Saba Rv nr Brady, TX",ST,31.0040595,-99.2689437,F,NAD83,1530.98,0.1,NGVD29,12090109,pk,NA,NA,0,NA,wat,NA,0,0,1980-09-08,2012-05-15,31,NA,NA,NA,NA,NA,NA
USGS,08144800,"Brady Ck nr Eden, TX",ST,31.1843324,-99.841183,F,NAD83,2000.99,0.1,NGVD29,12090110,pk,NA,NA,0,NA,wat,NA,0,0,1961-10-09,1984-12-31,24,NA,NA,NA,NA,NA,NA
USGS,08147000,"Colorado Rv nr San Saba, TX",ST,31.21794515,-98.564484,F,NAD83,1096.29,0.25,NAVD88,12090201,pk,NA,NA,0,NA,wat,NA,0,0,1900-09-25,2024-05-05,109,NA,NA,NA,NA,NA,NA
USGS,07159750,"Cottonwood Creek near Seward, OK",ST,35.81366006,-97.478097,S,NAD83,928.55,0.99,NAVD88,11050002,pk,NA,NA,0,NA,wat,NA,0,0,1973-09-28,2024-08-11,32,NA,NA,NA,NA,NA,NA
USGS,07165570,"Arkansas River near Haskell, OK",ST,35.82277778,-95.6377778,U,NAD83,530.01,0.07,NAVD88,11110101,pk,NA,NA,0,NA,wat,NA,0,0,1973-03-15,2024-05-07,52,NA,NA,NA,NA,NA,NA
USGS,07194500,"Arkansas River near Muskogee, OK",ST,35.7695432,-95.2971867,F,NAD83,471.67,0.23,NAVD88,11110102,pk,NA,NA,0,NA,wat,NA,0,0,NA,2024-05-12,67,NA,NA,NA,NA,NA,NA
USGS,07221000,"MORA RIVER NR SHOEMAKER, NM",ST,35.8003243,-104.7833122,S,NAD83,6145,11,NGVD29,11080004,pk,NA,NA,0,NA,wat,NA,0,0,1915-04-16,1996-10-01,80,NA,NA,NA,NA,NA,NA
USGS,07221500,"CANADIAN RIVER NEAR SANCHEZ, NM",ST,35.6548333,-104.3786111,S,NAD83,4423.3,0.12,NAVD88,11080003,pk,NA,NA,0,NA,wat,NA,0,0,1913-06-12,2023-05-27,90,NA,NA,NA,NA,NA,NA
USGS,07224500,"CANADIAN RIVER BELOW CONCHAS DAM, NM",ST,35.4089371,-104.1699758,S,NAD83,4021.9,11,NGVD29,11080006,pk,NA,NA,0,NA,wat,NA,0,0,1936-07-12,1972-08-31,34,NA,NA,NA,NA,NA,NA
USGS,07227000,"CANADIAN RIVER AT LOGAN, NM",ST,35.35,-103.3997222,S,NAD83,3659.39,0.11,NAVD88,11080006,pk,NA,NA,0,NA,wat,NA,0,0,1904-09-30,2023-05-26,102,NA,NA,NA,NA,NA,NA
USGS,07227500,"Canadian Rv nr Amarillo, TX",ST,35.4703261,-101.879628,F,NAD83,2989.16,0.1,NGVD29,11090105,pk,NA,NA,0,NA,wat,NA,0,0,1924-08-14,2024-09-22,89,NA,NA,NA,NA,NA,NA
USGS,07228500,"Canadian River at Bridgeport, OK",ST,35.54366175,-98.3178388,S,NAD83,1360.66,0.09,NAVD88,11090202,pk,NA,NA,0,NA,wat,NA,0,0,1914-05-03,2022-06-07,75,NA,NA,NA,NA,NA,NA
USGS,07229050,"Canadian River at Norman, OK",ST,35.19451115,-97.4850339,U,NAD83,999.89,0.1,NAVD88,11090202,pk,NA,NA,0,NA,wat,NA,0,0,1997-04-11,2024-08-11,20,NA,NA,NA,NA,NA,NA
USGS,07229200,"Canadian River at Purcell, OK",ST,35.01396104,-97.3475281,S,NAD83,1017.41,0.04,NAVD88,11090202,pk,NA,NA,0,NA,wat,NA,0,0,1980-05-30,2024-08-11,43,NA,NA,NA,NA,NA,NA
USGS,07239300,"North Canadian River blw Weavers Ck nr Watonga, OK",ST,35.8119886,-98.4209053,F,NAD83,1456.11,99,NAVD88,11100301,pk,NA,NA,0,NA,wat,NA,0,0,1984-04-13,2024-08-11,41,NA,NA,NA,NA,NA,NA
USGS,07239450,"North Canadian River near Calumet, OK",ST,35.6169933,-98.0653316,S,NAD83,1328.1,0.01,NAVD88,11100301,pk,NA,NA,0,NA,wat,NA,0,0,1989-09-13,2024-08-12,36,NA,NA,NA,NA,NA,NA
USGS,07239500,"North Canadian River near El Reno, OK",ST,35.56310656,-97.9575498,S,NAD83,1295.46,0.06,NAVD88,11100301,pk,NA,NA,0,NA,wat,NA,0,0,1903-05-28,2023-12-24,92,NA,NA,NA,NA,NA,NA
USGS,07239700,"North Canadian River near Yukon, OK",ST,35.5394985,-97.7425442,S,NAD83,1247.66,99,NAVD88,11100301,pk,NA,NA,0,NA,wat,NA,0,0,2000-05-01,2024-08-11,25,NA,NA,NA,NA,NA,NA
USGS,07241000,"North Canadian River blw Lk Overholser nr OKC, OK",ST,35.47866848,-97.6633752,S,NAD83,1195.12,0.06,NAVD88,11100301,pk,NA,NA,0,NA,wat,NA,0,0,NA,2024-04-03,72,NA,NA,NA,NA,NA,NA
USGS,07241500,"North Canadian River near Oklahoma City, OK",ST,35.49450514,-97.4280923,U,NAD83,1136.79,0.01,NGVD29,11100302,pk,NA,NA,0,NA,wat,NA,0,0,1932-06-03,1983-01-01,32,NA,NA,NA,NA,NA,NA
USGS,07241550,"North Canadian River near Harrah, OK",ST,35.5003412,-97.1939194,S,NAD83,1056.03,99,NAVD88,11100302,pk,NA,NA,0,NA,wat,NA,0,0,1969-05-08,2024-08-11,56,NA,NA,NA,NA,NA,NA
USGS,07241800,"North Canadian River at Shawnee, OK",ST,35.33312675,-96.8694661,S,NAD83,948.82,0.05,NAVD88,11100302,pk,NA,NA,0,NA,wat,NA,0,0,2001-05-30,2024-08-12,24,NA,NA,NA,NA,NA,NA
USGS,07242000,"North Canadian River near Wetumka, OK",ST,35.2656454,-96.2061167,S,NAD83,678.68,0.02,NAVD88,11100302,pk,NA,NA,0,NA,wat,NA,0,0,NA,2024-05-07,89,NA,NA,NA,NA,NA,NA
USGS,07242350,"Deep Fork near Arcadia, OK",ST,35.64727889,-97.3600365,S,NAD83,900,0.01,NGVD29,11100303,pk,NA,NA,0,NA,wat,NA,0,0,1970-09-22,1993-05-27,24,NA,NA,NA,NA,NA,NA
USGS,07242380,"Deep Fork at Warwick, OK",ST,35.68089589,-97.0083615,S,NAD83,816.71,0.04,NAVD88,11100303,pk,NA,NA,0,NA,wat,NA,0,0,1983-10-21,2024-05-07,40,NA,NA,NA,NA,NA,NA
USGS,07297910,"Pr Dog Twn Fk Red Rv nr Wayside, TX",ST,34.83755505,-101.4140578,F,NAD83,2463.74,0.1,NGVD29,11120103,pk,NA,NA,0,NA,wat,NA,0,0,1968-08-28,2024-04-09,57,NA,NA,NA,NA,NA,NA
USGS,07298200,"Tule Ck nr Silverton, TX",ST,34.5433952,-101.42989,F,NAD83,2852.44,0.1,NGVD29,11120104,pk,NA,NA,0,NA,wat,NA,0,0,1965-06-11,1985-10-09,22,NA,NA,NA,NA,NA,NA
USGS,07299540,"Pr Dog Twn Fk Red Rv nr Childress, TX",ST,34.56922728,-100.1940023,F,NAD83,1628.4,0.1,NGVD29,11120105,pk,NA,NA,0,NA,wat,NA,0,0,1965-06-26,2024-05-03,60,NA,NA,NA,NA,NA,NA
USGS,07299570,"Red Rv nr Quanah, TX",ST,34.4131291,-99.7345385,F,NAD83,1412.97,0.1,NGVD29,11130101,pk,NA,NA,0,NA,wat,NA,0,0,1960-06-07,1982-07-31,23,NA,NA,NA,NA,NA,NA
USGS,07300000,"Salt Fork Red River near Wellington, TX",ST,34.95755294,-100.220949,F,NAD83,1942.4,0.01,NAVD88,11120202,pk,NA,NA,0,NA,wat,NA,0,0,1953-07-19,2024-05-31,72,NA,NA,NA,NA,NA,NA
USGS,07301110,"Salt Fork Red River near Elmer, OK",ST,34.47896485,-99.38231,S,NAD83,1254.75,99,NAVD88,11120202,pk,NA,NA,0,NA,wat,NA,0,0,1980-05-30,2024-05-24,45,NA,NA,NA,NA,NA,NA
USGS,07301200,"McClellan Ck nr McLean, TX",ST,35.3292151,-100.609301,F,NAD83,2545.99,0.1,NGVD29,11120301,pk,NA,NA,0,NA,wat,NA,0,0,NA,2009-05-16,37,NA,NA,NA,NA,NA,NA
USGS,07301300,"N Fk Red Rv nr Shamrock, TX",ST,35.2642163,-100.2417855,F,NAD83,2160.55,0.1,NGVD29,11120302,pk,NA,NA,0,NA,wat,NA,0,0,1964-06-14,2024-06-02,60,NA,NA,NA,NA,NA,NA
USGS,07301420,"Sweetwater Creek near Sweetwater, OK",ST,35.42227237,-99.9692772,F,NAD83,2088.67,0.23,NAVD88,11120302,pk,NA,NA,0,NA,wat,NA,0,0,1986-05-18,2024-04-11,39,NA,NA,NA,NA,NA,NA
USGS,07303000,"North Fork Red River blw Altus Dam nr Lugert, OK",ST,34.88950479,-99.307028,S,NAD83,1472.47,0.22,NAVD88,11120302,pk,NA,NA,0,NA,wat,NA,0,0,1928-05-16,2024-05-05,75,NA,NA,NA,NA,NA,NA
USGS,07305000,"North Fork Red River near Headrick, OK",ST,34.6381266,-99.103691,S,NAD83,1299.73,99,NAVD88,11120303,pk,NA,NA,0,NA,wat,NA,0,0,1905-05-27,2023-12-25,91,NA,NA,NA,NA,NA,NA
USGS,07305500,"West Otter Creek at Snyder Lk nr Mt Park, OK",ST,34.73395564,-98.9864655,S,NAD83,1361.06,0.01,NGVD29,11120303,pk,NA,NA,0,NA,wat,NA,0,0,1903-04-11,2003-06-29,56,NA,NA,NA,NA,NA,NA
USGS,07307028,"North Fork Red River near Tipton, OK",ST,34.50702089,-99.2081389,S,NAD83,1235.02,99,NAVD88,11120303,pk,NA,NA,0,NA,wat,NA,0,0,1983-10-20,2024-06-02,41,NA,NA,NA,NA,NA,NA
USGS,07308500,"Red Rv nr Burkburnett, TX",ST,34.11009327,-98.5317234,F,NAD83,952.57,0.1,NGVD29,11130102,pk,NA,NA,0,NA,wat,NA,0,0,1960-06-10,2024-06-04,65,NA,NA,NA,NA,NA,NA
USGS,07311200,"Blue Beaver Creek near Cache, OK",ST,34.62340607,-98.5636712,S,NAD83,1215.26,0.01,NGVD29,11130203,pk,NA,NA,0,NA,wat,NA,0,0,1965-04-03,2003-06-12,39,NA,NA,NA,NA,NA,NA
USGS,07312100,"Wichita Rv nr Mabelle, TX",ST,33.7600934,-99.1428495,F,NAD83,1062.72,0.1,NGVD29,11130206,pk,NA,NA,0,NA,wat,NA,0,0,1960-08-09,2024-06-18,65,NA,NA,NA,NA,NA,NA
USGS,07312200,"Beaver Ck nr Electra, TX",ST,33.90592785,-98.9050666,F,NAD83,991.3,0.1,NGVD29,11130207,pk,NA,NA,0,NA,wat,NA,0,0,1961-03-17,2024-04-28,64,NA,NA,NA,NA,NA,NA
USGS,07312500,"Wichita Rv at Wichita Falls, TX",ST,33.90954178,-98.5336663,F,NAD83,924.26,0.1,NGVD29,11130206,pk,NA,NA,0,NA,wat,NA,0,0,1900-07-21,2024-04-28,91,NA,NA,NA,NA,NA,NA
USGS,07312700,"Wichita Rv nr Charlie, TX",ST,34.0531504,-98.2967139,F,NAD83,872.71,0.1,NGVD29,11130206,pk,NA,NA,0,NA,wat,NA,0,0,1968-06-03,2017-09-30,50,NA,NA,NA,NA,NA,NA
USGS,07314500,"Little Wichita Rv nr Archer City, TX",ST,33.66260225,-98.6131124,F,NAD83,934.67,0.23,NAVD88,11130209,pk,NA,NA,0,NA,wat,NA,0,0,1932-07-07,2024-05-15,83,NA,NA,NA,NA,NA,NA
USGS,07314900,"Little Wichita Rv abv Henrietta, TX",ST,33.8267666,-98.2400458,F,NAD83,831.67,0.22,NAVD88,11130209,pk,NA,NA,0,NA,wat,NA,0,0,1953-07-25,2024-05-28,72,NA,NA,NA,NA,NA,NA
USGS,07315500,"Red River near Terral, OK",ST,33.8787106,-97.9344798,S,NAD83,770.58,0.01,NAVD88,11130201,pk,NA,NA,0,NA,wat,NA,0,0,1935-05-19,2023-06-08,87,NA,NA,NA,NA,NA,NA
USGS,07316000,"Red River near Gainesville, TX",ST,33.7278833,-97.1600129,U,NAD83,627.33,99,NAVD88,11130201,pk,NA,NA,0,NA,wat,NA,0,0,1936-09-28,2024-05-04,89,NA,NA,NA,NA,NA,NA
USGS,07319500,"Sandstone Creek near Berlin, OK",ST,35.50727134,-99.5578773,U,NAD83,1861.44,0.01,NGVD29,11130301,pk,NA,NA,0,NA,wat,NA,0,0,1953-06-06,1972-08-24,20,NA,NA,NA,NA,NA,NA
USGS,07322500,"East Branch Sandstone Creek nr Elk City, OK",ST,35.52227127,-99.5303769,U,NAD83,1832.06,0.01,NGVD29,11130301,pk,NA,NA,0,NA,wat,NA,0,0,1951-05-16,1972-05-12,22,NA,NA,NA,NA,NA,NA
USGS,07323000,"Sandstone Creek near Cheyenne, OK",ST,35.55282665,-99.5309333,U,NAD83,1795.62,0.01,NGVD29,11130301,pk,NA,NA,0,NA,wat,NA,0,0,1951-05-16,1973-10-11,24,NA,NA,NA,NA,NA,NA
USGS,07324200,"Washita River near Hammon, OK",ST,35.65643696,-99.3062086,U,NAD83,1643.6,0.24,NAVD88,11130301,pk,NA,NA,0,NA,wat,NA,0,0,1934-04-03,2024-04-28,54,NA,NA,NA,NA,NA,NA
USGS,07324400,"Washita River near Foss, OK",ST,35.5389379,-99.1698128,U,NAD83,1557.89,0.23,NAVD88,11130302,pk,NA,NA,0,NA,wat,NA,0,0,1957-04-19,2023-12-24,65,NA,NA,NA,NA,NA,NA
USGS,07325800,"Cobb Creek near Eakly, OK",ST,35.2906111,-98.5942308,S,NAD83,1369.15,0.07,NAVD88,11130302,pk,NA,NA,0,NA,wat,NA,0,0,1969-05-05,2024-05-16,56,NA,NA,NA,NA,NA,NA
USGS,07326500,"Washita River at Anadarko, OK",ST,35.08422846,-98.2433849,S,NAD83,1150.58,0.12,NAVD88,11130302,pk,NA,NA,0,NA,wat,NA,0,0,1903-05-25,2023-12-26,70,NA,NA,NA,NA,NA,NA
USGS,07327000,"Sugar Creek near Gracemont, OK",ST,35.17506,-98.255886,U,NAD83,1190,5,NGVD29,11130302,pk,NA,NA,0,NA,wat,NA,0,0,1949-05-17,1974-02-21,20,NA,NA,NA,NA,NA,NA
USGS,07327442,"Little Washita River near Cyril, OK",ST,34.89256647,-98.2331053,F,NAD83,1259.22,0.09,NAVD88,11130302,pk,NA,NA,0,NA,wat,NA,0,0,1993-06-20,2024-05-02,32,NA,NA,NA,NA,NA,NA
USGS,07327447,"Little Washita River near Cement, OK",ST,34.83784678,-98.1244903,U,NAD83,1183.65,0.02,NAVD88,11130302,pk,NA,NA,0,NA,wat,NA,0,0,1993-06-20,2024-05-02,32,NA,NA,NA,NA,NA,NA
USGS,07327550,"Little Washita River East of Ninnekah, OK",ST,34.9634007,-97.8994861,F,NAD83,1041.22,0.03,NAVD88,11130302,pk,NA,NA,0,NA,wat,NA,0,0,1993-05-09,2024-05-05,32,NA,NA,NA,NA,NA,NA
